公告,#genre#
南宁公共,https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8$LR•IPV4『线路3』
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8$LR•IPV4『线路4』
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8$LR•IPV4『线路5』
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188$LR•IPV4
📡  香港频道,#genre#
Channel 5,p3p://108.181.32.169:58940/642606de000ae43dede457c221b81de1$LR•IPV4
Channel 8,p3p://108.181.32.169:58940/642606be0002dd54ede3d8b40d6c04dc$LR•IPV4
美亚电影台,p3p://108.181.32.169:58940/642525310003ad3cea72ca2155c734c3$LR•IPV4
Nick Jr,p3p://108.181.32.169:58940/642d449d000ac1ec0a2d5151582b3dea$LR•IPV4
Nickelodeon,p3p://108.181.32.169:58940/642d44b90006faed0a2dbdba7c9816e4$LR•IPV4
Thrill,p3p://108.181.32.169:58940/644a0879000272f67a89b6687af342ae$LR•IPV4
📡  台湾频道,#genre#
AMC电影,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8$LR•IPV4『线路1』
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8$LR•IPV4『线路2』
AMC电影,http://104.244.79.187:5050/litv/4gtv-4gtv017$LR•IPV4『线路3』
龙华卡通,http://122.117.71.103:8516/http/61.222.53.250:8068/hls/14/80/cstv14.m3u8$LR•IPV4
龙华电影,http://122.117.71.103:8555/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8$LR•IPV4『线路1』
龙华电影,http://122.117.71.103:8555/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$LR•IPV4『线路2』
龙华戏剧,http://122.117.71.103:8533/http/61.222.53.250:8068/hls/13/80/cstv13.m3u8$LR•IPV4『线路1』
龙华戏剧,http://122.117.71.103:8533/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$LR•IPV4『线路2』
📡  新闻频道p2p,#genre#
CGTN,https://0472.org/hls/cgtn.m3u8$LR•IPV4『线路1』
CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8$LR•IPV4『线路2』
BBC World News,p3p://108.181.32.169:58940/6465a784000201aee66e4af152371a81$LR•IPV4
CNA,p3p://108.181.32.169:58940/6426077a00093ea7ede6b8b64d6d4c6e$LR•IPV4
MSNBC,p3p://108.181.32.169:58940/6463b01500091c93debfc3337c9a0e9c$LR•IPV4
The Weather Channel,p3p://108.181.32.169:58940/6465a7fb0004575fe6701c626deb47fd$LR•IPV4
📡  电影频道p2p,#genre#
CatchPlay电影台,p3p://108.181.32.169:58940/64252479000b7f1aea6ffd6177e3015c$LR•IPV4
东森电影台,p3p://108.181.32.169:58940/64253899000a078deabe99ff587050b0$LR•IPV4
HBO,p3p://108.181.32.169:58940/645faf2100095cb2cf1c4442765c172b$LR•IPV4『线路1』
HBO,http://122.117.71.103:8556/http/61.222.53.250:8081/hls/71/813/ch41.m3u8$LR•IPV4『线路2』
AXN,http://122.117.71.103:8557/http/61.222.53.250:8081/hls/71/813/ch43.m3u8$LR•IPV4
好莱坞电影台,p3p://108.181.32.169:58940/6425244f0001184fea6f56a70aca63d2$LR•IPV4
CINEMAX,http://122.117.71.103:8558/http/61.222.53.250:8081/hls/71/813/ch42.m3u8$LR•IPV4
BOO,p3p://108.181.32.169:58940/64137e860008ec16a58031233a436c8e$LR•IPV4
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8$LR•IPV4『线路1』
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8$LR•IPV4『线路2』
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111$LR•IPV4『线路3』
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002$LR•IPV4『线路4』
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.132:11111$LR•IPV4『线路5』
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$LR•IPV4『线路1』
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8$LR•IPV4『线路2』
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002$LR•IPV4『线路3』
CHC家庭影院,http://api2.52tb.xyz/info?id=220&token=20230218jsyklh$LR•IPV4『线路4』
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby$LR•IPV4『线路5』
📡  戏剧频道p2p,#genre#
🇨🇳数字4K,#genre#
CHC影迷电影,http://110.53.52.63:8888/newlive/live/hls/52/live.m3u8$LR•IPV4『线路1』
CHC影迷电影,http://hzzzz530.com:4022/udp/239.69.1.241:11088$LR•IPV4『线路2』
茶频道,http://36.105.100.208:35455/itv/5000000011000031209.m3u8?cdn=bestzb$LR•IPV4
乐游,http://36.105.100.208:35455/itv/5000000011000031112.m3u8?cdn=bestzb$LR•IPV4
🇨🇳虎牙直播,#genre#
哆啦A梦,http://dns.yiandrive.com:15907/bilibili/14745943$LR•IPV4『线路1』
哆啦A梦,http://1.94.31.214:35455/huya/11601963$LR•IPV4『线路2』
周星驰,http://124.248.69.76:26781/huya/11342412$LR•IPV4
李连杰,http://124.248.69.76:26781/huya/11342390$LR•IPV4
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf$LR•IPV4
甄子丹,http://124.248.69.76:26781/huya/11352935$LR•IPV4
刘德华,http://124.248.69.76:26781/huya/11342424$LR•IPV4
洪金宝,http://124.248.69.76:26781/huya/11279251$LR•IPV4
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8$LR•IPV4
🇨🇳斗鱼直播,#genre#
金庸武侠,http://1.94.31.214:35455/huya/11342435$LR•IPV4
🇨🇳电视剧轮播,#genre#
🇨🇳 YY频道,#genre#
变形金刚,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/3001/946/427/3001946427/media/3001946427_5081378899_56.mp4$LR•IPV4
漫画解说,http://124.248.69.76:26781/douyu/5907076$LR•IPV4『线路1』
漫画解说,https://www.goodiptv.club/douyu/5907076$LR•IPV4『线路2』
漫画解说,http://61.133.118.228:5001/yy/1382735568$LR•IPV4『线路3』
非诚勿扰,https://vip.ffzy-play2.com/20221021/162_cb2bb175/index.m3u8$LR•IPV4
🇨🇳埋堆堆（港剧）,#genre#
倚天屠龙记,http://1.94.31.214:35455/huya/23734246$LR•IPV4
使徒行者,http://1.94.31.214:35455/huya/23734256$LR•IPV4
金枝欲孽,http://1.94.31.214:35455/huya/23865036$LR•IPV4
妙手仁心,http://1.94.31.214:35455/huya/29465853$LR•IPV4
🇨🇳 NewTV,#genre#
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225764/2/index.m3u8$LR•IPV6『线路1』
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225769/2/index.m3u8$LR•IPV6『线路2』
黑莓电影,http://146.56.165.66:7788/TVOD/2000000003000000001/hnbblive/index.m3u8$LR•IPV4『线路3』
黑莓电影,http://36.105.100.208:35455/itv/1000000004000019624.m3u8?cdn=ystenlive$LR•IPV4『线路4』
黑莓电影,http://www.zhch682022.cn:35455/itv/1000000004000019624.m3u8?cdn=ystenlive$LR•IPV4『线路5』
黑莓电影,http://111.29.9.33:6610/000000001000/1000000004000019624/index.m3u8?channel-id=bestzb&Contentid=1000000004000019624&livemode=1&stbId=3$LR•IPV4『线路6』
黑莓动画,http://36.105.100.208:35455/itv/1000000004000021734.m3u8?cdn=ystenlive$LR•IPV4『线路1』
黑莓动画,http://api2.52tb.xyz/info?id=173&token=20230218qkyjia$LR•IPV4『线路2』
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby$LR•IPV4『线路3』
黑莓动画,http://111.29.9.33:6610/000000001000/1000000004000021734/index.m3u8?channel-id=bestzb&Contentid=1000000004000021734&livemode=1&stbId=3$LR•IPV4『线路4』
爱情喜剧,http://36.105.100.208:35455/itv/2000000003000000010.m3u8?cdn=hnbblive$LR•IPV4
精品体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225709/2/index.m3u8$LR•IPV6『线路1』
精品体育,http://146.56.165.66:7788/TVOD/2000000003000000021/hnbblive/index.m3u8$LR•IPV4『线路2』
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225622/2/index.m3u8$LR•IPV6『线路1』
超级体育,http://111.29.9.33:6610/000000001000/1000000004000007755/index.m3u8?channel-id=bestzb&Contentid=1000000004000007755&livemode=1&stbId=3$LR•IPV4『线路2』
超级电影,http://111.29.9.33:6610/000000001000/1000000001000012884/index.m3u8?channel-id=bestzb&Contentid=1000000001000012884&livemode=1&stbId=3$LR•IPV4『线路1』
超级电影,http://36.105.100.208:35455/itv/1000000003000012426.m3u8?cdn=ystenlive$LR•IPV4『线路2』
超级电视剧,http://36.105.100.208:35455/itv/1000000004000024993.m3u8?cdn=ystenlive$LR•IPV4
超级综艺,http://111.29.9.33:6610/000000001000/1000000004000023658/index.m3u8?channel-id=bestzb&Contentid=1000000004000023658&livemode=1&stbId=3$LR•IPV4
金牌综艺,http://111.29.9.33:6610/000000001000/1000000004000026167/index.m3u8?channel-id=bestzb&Contentid=1000000004000026167&livemode=1&stbId=3$LR•IPV4『线路1』
金牌综艺,http://yc.myds.me:35455/itv/1000000004000026167.m3u8?cdn=ystenlive$LR•IPV4『线路2』

